y_real,y_predict
1672,1133.1833085037113
1455,1113.9100991612975
1361,1205.7402184229693
1312,965.4836524461027
1310,1640.1358457371443
1295,774.4619510668794
1270,1169.4200830495533
1250,1205.6343342193084
1200,1244.285470123952
1075,774.4619510668794
1045,1069.756919326913
1035,1069.756919326913
1015,774.4619510668794
930,1244.285470123952
920,987.3121955995769
915,819.922190384943
909,1202.2955332786337
885,1099.85933546036
872,1113.9100991612975
860,1024.9115612717935
845,904.837322029534
807,819.922190384943
774,774.4619510668794
735,774.4619510668794
721,864.6337748776084
705,756.8452497290004
685,774.4619510668794
590,812.1840403345036
558,701.4624277431573
525,829.1271731934453
989,686.692901886393
965,1182.0595960221015
720,775.3937061471072
1922,2118.3321259205686
1595,1873.5766822020214
1430,1161.2338486398169
1310,1258.8709242603913
1199,1115.7736093217532
1195,1161.2338486398169
1125,1161.2338486398169
1115,1246.1489802844078
985,1115.7736093217532
811,858.177780784883
3450,2752.377006577689
1455,1216.2893123582005
1395,1874.5084372822491
1261,907.6325872702175
1114,781.2958095791606
965,887.4808414135476
899,824.5038453190193
830,1116.7053644019811
570,844.555646614275
560,802.5967647350774
1681,1173.1471033704647
1669,1173.1471033704647
1650,1604.4211688520859
1369,1166.436159740947
1364,1166.436159740947
1360,1166.436159740947
1320,1424.1523695258884
1289,1358.1876964596852
1095,1248.0124904448635
1059,778.1889713877907
1000,1160.5623142814816
910,1173.8662134596775
350,445.2119962437882
1986,1431.795068235634
1002,889.3443515740033
975,1234.391358673074
935,779.1207264680186
885,626.194997287445
880,586.910088577994
675,838.0338262173593
625,775.3350538518955
610,1200.2537048033819
560,791.3097620839976
1897,1207.8860637600008
1445,1441.6076300431998
1020,780.0524815482464
1012,861.9048011057944
710,861.9048011057944
3995,3633.71662917291
2085,1984.530980287475
1425,1412.743285395137
1425,1412.743285395137
1425,1412.743285395137
1080,1250.807755685547
905,800.071957516368
890,1389.4257193269527
870,1369.8180905958643
850,1185.1658333833698
825,780.9842366284742
736,364.72427943101803
3795,3634.648384253137
2800,1938.080312432729
1465,1150.2634508459982
1355,1340.4999361580672
1290,1340.4999361580672
1239,926.6958858707967
1200,411.2225828624048
1155,1224.1171386323542
993,1251.7395107657749
983,1121.3641398031202
865,906.6935060655226
830,1006.8189675101521
800,766.1408295191686
785,628.9902625281284
765,715.9880936607302
690,648.8773954577085
675,781.915991708702
550,584.2786780354629
2440,2922.423946680141
1186,1191.9833408951404
1153,1169.6420381207165
1115,997.4778474479823
1115,782.8477467889298
1099,1023.602787333777
1075,767.995485884612
975,1100.3208008457432
928,782.8477467889298
799,902.8204718289983
2895,1881.030722843844
2795,2509.126959584579
2500,2461.583054841102
2395,2798.224441669169
2395,1881.030722843844
2195,1819.3106762970854
2076,1263.6527654964227
2000,1939.9438225931847
1878,1881.030722843844
1800,1881.030722843844
1800,2798.224441669169
1800,1345.322178983794
1793,1263.6527654964227
1786,1328.320044348052
1695,1881.030722843844
1685,1442.2144310819012
1645,1440.8518831481088
1635,1846.1283743792765
1565,2005.758815710683
1549,1881.030722843844
1505,2798.224441669169
1500,917.2050873405034
1495,2019.2116761419602
1485,1320.8207627068066
1483,1975.9348523205215
1475,1881.030722843844
1463,1267.2289521728287
1456,1076.8670698682454
1448,900.2063008947986
1429,1231.6315409591036
1425,1836.652916588704
1421,1263.6527654964227
1421,1263.6527654964227
1421,1263.6527654964227
1421,1263.6527654964227
1391,1178.7376338518316
1375,1222.8115979197953
1325,1308.8129302106686
1299,945.3633910241572
1250,1377.0491456943355
1246,1625.7423143487686
1229,1319.7512741498128
1229,1319.7512741498128
1195,1253.6030209262306
1194,1253.6030209262306
1185,783.7795018691577
1175,1299.022254904488
1169,1451.8635864545709
1150,914.1548728318123
1150,783.7795018691577
1140,1123.227649963576
1138,1166.1528447628484
1129,783.7795018691577
1100,863.3302783039737
1100,920.2054145131366
1100,783.7795018691577
1095,783.7795018691577
1091,894.0031269751424
1075,1079.0744701291912
1064,845.3532481143135
1060,1256.0970601052152
1055,927.6077332630895
1039,1042.0339961362652
1035,783.7795018691577
1015,1381.5390262392807
1009,783.7795018691577
999,778.7540327217095
995,875.9733080392172
995,994.9999999990672
990,1123.227649963576
985,865.6318214267058
980,1123.227649963576
975,996.0071923893604
975,624.7926116322798
975,920.2054145131366
975,1123.227649963576
970,783.7795018691577
960,783.7795018691577
950,767.7021509015668
950,1116.5167063340582
950,730.9006694359847
925,816.5234505661675
925,881.4858488584091
920,923.3598556403147
906,783.7795018691577
905,808.3821332913673
900,748.2020006304856
900,783.7795018691577
899,1103.6200212324875
895,881.4858488584091
890,969.3638896913067
890,968.2059711278237
880,1253.6030209262306
870,774.5335137208491
850,878.3437888864182
850,783.7795018691577
850,804.7358842042357
850,868.6946335137487
850,868.6946335137487
849,783.7795018691577
835,783.7795018691577
835,1385.524106217587
830,783.7795018691577
825,783.7795018691577
820,602.9743687635132
800,724.9752159008863
795,672.3201547171223
795,683.0892080350333
795,696.0308176829044
785,823.5924630914058
705,808.3821332913673
690,839.8410166343517
675,521.7021318234009
675,803.6267654645967
675,1171.315426666244
650,510.67650994869894
650,1313.5626197962179
645,789.2575938556191
640,650.7409056181642
635,721.9442349417877
630,952.5149560103116
627,843.4397266868448
625,783.7795018691577
625,779.1136113675162
620,652.8250308877896
620,723.4670016467762
615,783.7795018691577
585,868.6946335137487
579,776.3609087540483
550,783.7795018691577
535,606.617263467992
1912,1329.2517994282798
1795,1881.9624779240717
1410,1429.9670056018915
1295,1179.6693889320595
1293,1254.5347760064583
1125,1126.962925072199
1120,744.6013254331109
1043,1329.2517994282798
1034,707.3234087296538
1033,1275.484876768126
790,1168.0352458084271
787,859.2237426713905
714,884.836718394015
709,803.1591200717838
2318,2032.6868060499614
1780,1560.9405451893326
1332,1254.1389862837443
1245,785.6430120296134
1231,785.6430120296134
1212,831.103251347677
1185,918.0093103854775
1103,1255.4665310866862
983,867.4953315871614
975,593.4323741395888
878,916.018382992268
809,1028.802209888966
809,1218.5981708049571
774,1218.5981708049571
679,1218.5981708049571
660,1036.0926222345277
630,834.6166725603101
590,812.7689501505207
1403,1154.9222262471376
1240,868.4270866673892
1215,726.2622668874598
979,1126.0229152042593
975,786.5747671098412
809,438.0066235973383
1665,1594.45782216948
1125,898.4377967816456
1050,925.6874754881853
1025,1172.4149096025508
1025,787.5065221900691
1025,787.5065221900691
985,972.5471152792895
900,1172.4149096025508
865,769.1722209929129
849,923.932434834048
585,787.5065221900691
1700,1156.7857364075935
1130,1068.2966493020244
1089,1225.1759591549453
1050,976.3273475092517
1000,2778.221904115847
955,1000.6659677904995
875,788.4382772702969
700,832.4991161153198
625,377.4088125711805
1814,1541.6561102033697
1120,1259.1935514075976
884,742.1938520940647
815,789.3700323505248
646,874.2851639951158
425,789.3700323505248
2125,1129.7499355251707
1525,1260.1253064878254
1299,855.0651732186737
1188,845.5023154233477
1090,1129.7499355251707
1068,869.1475205642314
1030,1303.050501287098
965,1260.1253064878254
862,659.7208266836582
2202,1566.5310756706995
1695,1181.4363066668839
1653,1230.8071520500282
1575,1496.444627403538
1125,1130.6816906053987
1081,1187.9744501165692
889,1166.5206675166216
1920,1931.1516634050527
1770,1931.1516634050527
1720,1931.1516634050527
1515,1400.6067802896869
1495,1313.1368039590216
1475,1400.6067802896869
1395,1829.104018343513
1291,1040.182886774957
1265,717.6644788301176
1010,922.5406685538629
1010,1199.27536003037
695,874.0176171487562
555,859.4637278979204
4200,3560.91431357128
2250,2065.1420617696185
1905,1110.5701067282494
1560,1132.5452007658544
1530,1191.458300515195
1510,1573.1390681180203
1500,952.5846221540921
1470,1890.3482736461224
1450,1481.6591887983225
1450,1353.9415649583411
1395,1151.8184101082682
1345,1124.9557206220807
1309,838.5572919894997
1300,936.1477089153382
1299,1151.8184101082682
1180,1092.765192965624
1165,1132.5452007658544
1150,1217.4603324104453
1067,732.7845524490547
1035,793.0970526714361
999,867.609538393441
982,1295.647658305012
955,659.7995145307523
950,793.0970526714361
905,838.5572919894997
900,1266.1097100849797
900,802.7462080441056
895,793.0970526714361
890,1262.920571728509
885,793.0970526714361
855,860.3954829781483
849,913.2743154113213
806,775.9834631193323
793,455.6748475272235
780,793.0970526714361
760,793.0970526714361
745,598.4189711704603
740,793.0970526714361
730,773.4894239403477
678,1110.5701067282494
650,905.8147169564056
650,821.1699865663909
629,778.2447917671183
615,733.5072766087455
600,785.6784595563267
575,793.0970526714361
2990,2116.5595291656828
2885,2238.58758114273
1583,1778.2031036950857
1332,1285.5136911264744
1320,962.7213600428223
1048,874.0025233396236
1037,819.3373012130577
930,819.3373012130577
862,668.6484394801305
655,734.6976951234566
2996,2884.56685471268
2750,2761.2361969611757
981,1264.7840818889647
855,876.8128823894399
845,904.7351796491907
835,682.4768796619292
816,865.285123047182
1590,1340.432860391014
1528,1721.1535141062004
1475,1474.2954562056493
1355,1304.3282192152733
1290,1225.6798690295414
1156,854.8054176614604
1117,857.8037895342322
1045,1251.1629501171751
896,926.2676888747743
877,771.7940688594932
754,603.0220935364234
2000,1879.2230330627158
1585,914.650272491029
1385,975.1657806561752
1275,1266.6475920494202
1180,481.9477083223751
1079,731.7562049431954
1056,1194.2849800588394
1056,1056.4910159810754
950,1136.2722210867655
927,729.8006291404483
895,1138.3423800208027
817,827.3910460662869
775,878.6763925498954
671,618.58985035038
475,229.326301211864
2016,2035.0315753825857
1935,2830.092455665279
1865,2830.092455665279
1588,1238.1741993733128
1115,1267.579347129648
1090,928.1311990352299
985,928.1311990352299
965,831.2480721599093
869,1015.5235077382988
849,797.7558280725752
811,971.0563938345025
790,797.7558280725752
751,982.7964211617957
699,975.4339279614799
625,386.7263633734588
605,430.40978163024175
600,975.4339279614799
1998,1138.1357312472212
984,868.7504538930763
883,868.7504538930763
575,865.9860134595152
3444,3567.436599132875
3087,3567.436599132875
2165,2863.9754029166456
1629,1628.9999999994802
1425,1820.1974446560637
1295,890.391379084135
1170,982.5690593676277
1049,929.9947091956856
919,328.24515062032316
915,739.3068380106495
895,948.8488473768573
835,969.8570919079152
2624,2693.9910616610764
2300,2406.5983679751025
1415,1314.841726274128
1285,1161.132903913037
1260,1395.402079289471
1260,1345.091635792153
1125,1130.7532532593684
1125,1108.9116663119344
1069,613.5112173013081
999,936.4273641945695
969,960.1832483796713
925,882.4034128708067
695,473.41966002918895
640,855.6653237285104
615,860.2113181309458
1295,1015.7802255864651
1260,1442.1972409121233
1230,911.7064734994714
1100,728.4833250697645
1026,1078.8220350474633
875,823.3210393821352
2280,2774.7354361499556
2250,1883.3052101191288
2140,2895.6199066185054
1650,1801.8597936894157
1500,1035.755592639013
1210,1076.532887122569
1200,1273.8536251955159
1135,1014.6422939939171
1100,824.252794462363
1095,1187.3229908861963
1095,1189.817030065181
1089,932.7899744363691
1000,707.5768891613438
925,802.4146034737145
890,694.1110062064304
870,1003.4533849552415
830,1272.2381225307872
829,795.7036598441969
775,802.1411761786044
685,1113.17671390101
615,890.2679468614574
560,802.4146034737145
400,887.3297351183055
2182,2075.3913676521247
2017,1347.8869010328367
1778,1656.677191791339
1606,1586.3960712842122
1436,1145.5496657382678
1330,1415.258143725166
899,885.1986781114904
899,885.1986781114904
769,223.11118947869977
2490,2803.870792529864
2250,2708.946002177659
1860,1143.7262617285883
1690,1245.5645562772017
1625,1189.186501046652
1600,1252.837802209708
1515,1599.0599517059477
1395,1121.7511676909835
1265,1129.9924969901447
1140,1274.101632691243
1135,1234.6057350249093
1098,869.5856165476728
1055,903.5977684782013
1045,818.6826368336102
965,1143.7262617285883
940,826.6194164085939
905,1146.353799113193
850,1274.101632691243
847,822.8113465452677
635,455.6117487875177
450,889.1932452787612
428,656.5615668886265
2798,2898.9226620631853
2600,2819.6548085144095
1579,1347.8984076478625
1546,1338.658610510291
1534,914.9893212562156
1370,657.4933219688544
995,1275.0333877714709
985,925.3871314542831
950,941.6457636126016
862,920.6919734329285
720,473.08268727079945
700,810.2048714055192
1655,946.16615012995
1618,1331.4751267399545
1451,1350.6821662735201
1300,936.5169947572805
1175,1158.1520376019403
1025,887.9939433521738
892,913.5133347348021
875,745.8291235722444
850,1365.7855950670855
791,1268.3535666737275
3495,3574.890639774698
3050,2821.5183186748654
1895,2821.5183186748654
1880,807.0733788748537
1875,2002.2367083691938
1780,1210.1728281323278
1780,1742.2000206359453
1745,851.1342177198766
1715,1944.137561071788
1555,1165.7947363116857
1516,1790.1542991329936
1506,1790.1542991329936
1470,1457.2962999551744
1440,1376.059969246805
1436,1790.1542991329936
1345,1250.6948601453596
1295,1260.9446106068683
1275,712.2356645624831
1275,1430.7251913733708
1250,1305.7962089748048
1220,1019.3010693950564
1200,1330.5997299287415
1190,1415.5148615733324
1190,1330.5997299287415
1150,1043.5553195721407
1150,1430.7251913733708
1127,583.3430509699365
1095,1389.5128296780822
979,862.0347451216668
962,934.9137053187173
945,808.8597685682466
932,992.1139719640742
915,1146.521526969272
875,1249.310467483236
850,735.6141526926314
840,707.915572240553
800,1075.8459623062136
794,937.4487498375083
695,807.0733788748537
695,865.9864786241944
645,807.0733788748537
640,658.395527317055
620,874.3718091815658
595,865.9864786241944
485,819.2624144908327
1125,1043.6762228842697
960,889.8574535126295
950,808.0051339550815
870,808.0051339550815
855,977.141858810407
785,809.7915236484744
785,484.5893696477291
725,423.21320389164566
2033,1584.2344221950284
1677,1249.355260336047
1391,1126.4099430921226
1315,2201.9567671507607
1215,1331.5059515470768
1027,1278.7604080923822
900,1193.845276447791
800,968.5690441017219
3795,3695.512104514063
2200,1939.6500271208793
2089,1997.4962266007692
2075,1529.439447962648
1789,1127.3416981723506
1750,1404.753516145533
1665,1127.3416981723506
1468,865.0691721081323
1400,1774.7183871021148
1372,1279.69216317261
1109,1057.886233299286
1104,940.2440150781919
1035,1112.4894372680326
1000,891.7209636730852
890,761.6993384448099
860,924.4663480250923
815,680.7026032278807
717,809.8686441155372
1675,1424.2192616546122
1600,887.3038123109795
1265,1280.623918252838
1245,1154.6694957282791
1225,1154.6694957282791
1095,1020.2697629927195
3952,2837.6545435450976
2840,2616.3474655401897
2349,2181.041813515644
1835,2844.0687818686965
1795,1847.2633287039205
1424,1491.8058614596257
1325,1153.8114538254938
1310,1271.9977891721694
1227,1281.2027719806715
1186,1281.2027719806715
1179,1170.4535117128248
1080,1630.2320933560381
1075,1310.4549843759437
1059,866.8415489667259
1050,1574.9013942682823
1045,1151.180302370411
1035,996.1586235346588
1025,918.8647034703871
1025,918.8647034703871
985,1154.5137017941997
975,1055.0717232839997
975,811.7321542759928
951,805.0212106464752
950,929.5583537746744
930,811.7321542759928
913,893.5844738335409
900,924.4498185609623
890,1033.609000168865
830,919.964851988768
800,940.7081247656067
795,1068.8927081104246
785,723.9834700897395
750,1213.4780606720838
720,731.0054037064265
700,474.3099491317802
680,428.8497098137166
653,617.4563263227233
650,560.7718356054135
605,827.1180650696069
575,811.7321542759928
550,838.8580923969001
1440,1267.934541561276
1240,1295.0399480673038
1175,1295.0399480673038
1175,1295.0399480673038
1005,1152.1120574506388
858,912.7893708008501
2329,2720.3078887694032
1675,1910.8468854111347
1645,1910.8468854111347
1615,1910.8468854111347
1414,1116.216457588944
1205,1190.2087096659725
1190,943.9710353991031
1180,1198.5040518489302
1165,976.4935842757895
1075,712.9053706023241
635,621.3850265464239
415,393.0656390433506
1450,1521.8669834108578
1180,1284.350938573749
1130,1244.5108754598548
1100,786.9881355110178
1015,1284.350938573749
928,622.3167816266516
785,726.026161298531
1450,1560.2326279466088
1299,1273.2325818857778
1240,1154.9073226913224
939,885.5220453371774
2720,3052.1765161930557
2465,2995.724716709694
1987,1998.5572822964093
1735,1799.7509211574784
1695,941.3352817145601
1650,1913.6421506518182
1489,887.8532008904458
1399,1384.3792261671567
1395,1344.2490119692895
1360,1340.0011343465146
1180,1264.2393546966
1150,920.0466688852591
1099,952.7113731226098
1050,816.390929677132
1050,1151.0140380613375
1050,1151.0140380613375
998,898.24324923468
905,1004.5929726014523
895,599.915039061418
850,976.0230847435446
775,816.390929677132
671,896.3646452650917
1575,1567.8436967325324
1324,1562.895520499721
1240,1220.1048810392147
1185,1245.1562669691143
1120,947.6980557200145
1020,1224.4327471965214
805,947.6980557200145
627,564.8156112577383
1470,1342.2016675328164
1430,1571.0542430498326
1390,1135.727493894401
1345,1516.3890209232668
1017,843.2050583121575
1005,900.1067593951357
949,818.2544398375877
2420,2833.631134717827
1345,1136.6592489746288
1319,1316.4144945332166
1196,819.1861949178156
1179,1290.8956178941933
1179,1290.8956178941933
1095,1167.1941774714553
1050,1158.6343430122338
1020,795.0879458651891
938,412.57539309302894
930,1049.1429101995182
829,610.3081279172163
2750,2791.89804238015
2450,1944.5998480510334
2117,1840.6960564210763
1820,1563.6717650619798
1762,1315.6047106497076
1749,1302.4939887091266
1679,1302.4939887091266
1670,1855.649124425971
1258,1025.2103443825197
1080,820.1179499980434
962,1159.5660980924615
927,820.1179499980434
925,666.5271774879175
875,820.1179499980434
2200,1473.7240468458867
2095,2835.494644878283
1839,1290.8732241353441
1322,1261.6737007205152
1295,883.8221634729829
1240,866.5099443963348
1200,821.0497050782712
1010,945.8272194350918
1000,1081.0608135145599
965,938.8759045769528
950,721.8918984439706
895,902.9020246358193
879,1290.8732241353441
850,628.8390671882466
825,919.084294568277
814,865.1105439232941
800,902.9020246358193
750,761.4011472214984
715,821.0497050782712
698,1048.5973667231424
545,879.6893775325019
2200,1919.2326811331855
1140,876.373254989955
1045,1597.2789933182182
1029,779.3774894632398
1019,779.3774894632398
986,857.5191168087831
2305,2094.9582243369096
1772,1367.4537577176213
1745,1140.3862692955402
1435,987.8020624712776
1185,942.3418231532139
1106,838.0404625978579
1063,755.8897713868279
1058,755.8897713868279
1020,1292.7367342957998
1001,1292.7367342957998
1000,1292.7367342957998
996,1345.4822777504944
994,1162.3613633331452
985,1162.3613633331452
979,1162.3613633331452
908,1210.4491400358133
900,822.9132152387269
890,1162.3613633331452
890,762.6007150163455
829,764.0001154893861
750,822.9132152387269
746,822.9132152387269
725,858.4198169228902
2475,2838.289910118966
1595,1359.8167425996098
1195,1401.5526933938222
1060,1208.7533577314366
985,1208.7533577314366
2350,2402.663207346169
1799,1142.2497794559958
1695,1922.0279463738689
1695,1792.647315857284
1509,1308.2261757028537
1490,1168.6458219316967
970,814.854142731403
925,1091.5780090058163
845,725.0144571506872
820,909.6918570437737
2390,1922.9597014540968
1957,2094.48503089319
1937,1922.9597014540968
1600,1165.1566285738286
1525,825.7084804794105
1177,1238.0216484502205
1105,825.7084804794105
1065,1270.1108534314842
915,962.1343931233895
800,734.1676067088141
736,884.6215802287512
725,845.5557440748495
600,935.487933021228
475,884.6215802287512
3030,2989.108199126781
2237,2098.6852446578205
1800,1360.0889773555314
1755,1487.6362682627757
1660,1029.381566702911
1598,1786.2120571178016
1355,1192.0334871068453
1220,1211.54862297212
1025,1034.7828444528056
978,851.5908540342082
915,1296.4637546167112
800,966.6647618949625
795,885.5533353089791
719,791.0627343209662
1750,1333.2551931113976
1740,1333.2551931113976
1655,957.9473616025207
1565,849.4101816285146
1170,1350.1000478118272
1155,827.571990639866
1155,1297.395509696939
1090,1340.4508924391578
945,1113.1788962882797
925,1167.0201387342843
920,855.6449245348208
837,827.571990639866
834,1094.8680705109955
1695,1925.7549666947803
1279,898.5666164603671
1259,898.5666164603671
1259,898.5666164603671
1259,898.5666164603671
1200,1167.951893814512
1084,853.1063771423035
1028,958.8791166827485
990,679.4904412369983
1190,1299.2590198573946
670,814.5832398960039
3730,3598.184516780394
2800,2815.2165716576346
2600,1852.9030684652168
2500,2107.4377379765046
2450,2712.0424035071337
2450,2815.727871452153
2395,2495.327630291734
2350,2495.327630291734
2350,2712.0424035071337
2350,2712.0424035071337
2325,2869.8179943271316
2250,2495.327630291734
2100,1927.6184768552357
2100,1867.3059766328543
2095,2436.4145305423935
2095,2844.8121956805608
2034,1912.766215950918
2025,1601.2485850843043
1995,2929.727327325152
1950,2887.062479907247
1925,2162.7247652011133
1900,1548.513170959549
1850,2012.0494205788966
1825,1955.6914107501907
1807,1353.8936069344372
1795,1927.6184768552357
1695,1927.6184768552357
1695,1635.5517398749132
1689,1497.721838328369
1668,2054.9746153781693
1668,1990.3065453165068
1615,1927.6184768552357
1600,1414.2061071568187
1600,1865.8984303084771
1600,1593.5364958728392
1595,1087.7738091503882
1570,1418.477624878003
1550,1604.6032818542262
1544,1169.8154039749677
1495,1269.399351931187
1479,1300.1907749376223
1475,930.9417256138648
1475,1900.0499253298642
1475,1225.3253878632236
1466,1281.3869026284176
1463,1281.3869026284176
1455,1318.425627441999
1450,1634.8531913722513
1445,1416.4164262726206
1441,1281.3869026284176
1425,1491.0249599783197
1399,1373.4912314733479
1398,1319.8574054455112
1395,1261.980758816078
1395,1602.4451231789863
1350,1285.637888085605
1335,1331.0981274036685
1320,1865.8984303084771
1295,1352.0383633021493
1280,1927.6184768552357
1275,1549.9380597276604
1275,1331.0981274036685
1275,1128.776113095
1270,1491.0249599783197
1259,1189.0886133173815
1245,805.3220110538758
1235,1227.0892541805295
1230,1247.1410554757852
1200,1300.1907749376223
1175,966.7931685245286
1150,830.3672558805496
1145,1163.8189390374891
1145,1255.4567609196743
1131,1215.2756432930314
1130,904.8797416025545
1105,1215.2756432930314
1105,924.9315428978101
1095,830.3672558805496
1095,1242.6804238513596
1095,1306.0265279388232
1090,808.9448155952006
1080,1099.1398393119096
1079,940.5908809865343
1076,1006.2713152102738
1075,1257.2245747985435
1065,1213.6912447395912
1065,1213.6912447395912
1050,1215.2756432930314
1050,912.2195754380975
1050,1291.0262620259814
1050,1071.758452952901
1045,1053.4053048167248
1040,1344.5509878349458
1040,1026.4137432832974
1039,1360.602246579414
1035,912.2195754380975
1030,1300.1907749376223
1030,995.2561031131002
1028,828.9678554075089
1025,1180.3676466558745
1019,985.6069477404308
1015,912.2195754380975
1014,1374.9077983594439
1013,807.3645526318504
1011,1300.1907749376223
999,1090.1248723915917
999,1374.9077983594439
995,735.529541568179
995,568.2898858347928
995,812.0329546833933
995,1306.0265279388232
985,888.4196980389531
980,926.5027507797295
975,1206.7534096867037
975,652.2794842999149
965,830.3672558805496
965,767.4400151482838
965,830.3672558805496
950,915.2823875251406
950,960.7426268432042
949,889.2803556298903
940,812.9799504574407
935,1269.399351931187
930,763.3438120286505
925,842.5562914965286
924,903.5459747481749
905,1300.1907749376223
905,895.1306416684707
904,888.4196980389531
900,1133.0500671908642
900,725.0626770283254
895,351.32552007124247
895,802.8279718748911
895,928.0736028698009
880,1095.3554880846405
875,1042.9528866763578
850,828.9678554075089
850,638.1566179905249
850,650.3912597904801
849,928.4018453705553
842,1258.200838092304
840,897.6656861872617
839,909.1276192253293
825,830.3672558805496
825,915.2823875251406
825,888.0165308145922
824,912.2195754380975
823,584.4942547257531
795,830.3672558805496
785,830.3672558805496
775,830.3672558805496
775,770.0547556581681
775,1276.8162804269768
770,854.9698873027592
750,538.5795558934575
750,830.3672558805496
750,1291.0262620259814
745,830.3672558805496
730,786.835140650546
725,889.2803556298903
725,830.3672558805496
725,889.2803556298903
722,770.0547556581681
718,1536.1823457291914
715,755.376805163618
705,805.1123490536456
700,889.2803556298903
700,659.9948089791735
695,979.583001692042
692,587.7718247363366
690,830.3672558805496
680,824.719977784734
675,830.3672558805496
665,830.3672558805496
655,848.0375438529181
630,962.7335542364137
600,940.146708422367
600,602.4909453171855
595,802.8279718748911
595,854.9698873027592
459,830.3672558805496
450,786.835140650546
2000,2093.4390791680144
1680,1364.7477527566705
1622,996.1878581933281
1495,1336.9838798352112
1335,831.2990109607774
1165,1123.7853275001676
1054,831.2990109607774
960,916.2141426053685
914,574.7006465781367
900,717.7723600419631
687,728.8537959814332
675,953.9362318729927
640,953.9362318729927
1620,1612.2727814875896
1455,1149.7038200978186
1255,1249.0045656362408
1122,1183.9556068926977
999,832.2307660410053
950,920.3427728632314
949,1302.054285098078
945,559.8764289459447
860,673.2438758041274
848,962.6061370036599
625,830.8313655679646
600,926.7950530582658
3503,2996.17122498251
1581,1208.8249203854064
1460,1144.2610709318137
1175,998.0513683537838
1024,683.8028153604457
1000,624.2844541206339
990,900.6903473427153
965,900.6903473427153
830,915.0148406787812
825,833.1625211212331
3608,3601.911537101305
2795,1990.2585969254878
1806,1378.6348186803552
1406,1248.877148403487
1209,1356.6633387132285
1099,1303.9177952585337
1000,919.009407846052
819,926.7029874159745
729,581.0430855762579
645,641.8836383114362
595,893.0073759508017
2495,2834.618710177382
2350,1884.3418976241717
1842,1503.780014202549
1811,1352.3976140357652
1750,1949.2756854848126
1720,1368.4747730775819
1666,1352.3976140357652
1656,1610.323564441408
1355,1245.939798779458
1150,1317.4020699927719
1000,1174.474179376107
935,517.2114548685646
885,965.4014022443434
872,916.8783508392369
779,947.7436955666583
718,919.9411629262798
2140,1260.321066100926
1620,830.3105082661011
1211,1721.4789446276204
1048,879.1588971362834
991,879.1588971362834
973,835.9577863619166
935,835.9577863619166
679,683.0320571813429
2950,2442.9368161039883
2050,1919.288501512513
1995,1934.1407624168307
1365,913.392954557359
1130,836.8895414421445
999,902.2713155370022
875,918.7418609996926
831,836.8895414421445
570,736.1992476080201
1570,2077.5910830113676
1465,1414.7247718482463
1370,837.8212965223723
1334,922.7364281669634
1295,1059.1623408109424
1199,1177.2694446167905
1186,1222.7296839348542
1152,837.8212965223723
1120,874.8698173110593
1030,981.6495279163041
995,960.9416067299279
976,916.0254845374458
958,883.2815358404359
938,883.2815358404359
810,837.8212965223723
810,837.8212965223723
1840,1519.356713036826
1795,1546.775878620127
1565,1536.8876326882792
1269,958.9303143424853
1174,969.1284225652548
1090,1221.126394496291
900,838.7530516026002
870,838.7530516026002
825,838.7530516026002
825,838.7530516026002
676,1053.0504287955787
3005,2859.419177561983
2092,1901.070165227056
1975,1875.2159811107558
1795,1520.288468117054
1790,1380.973945143252
1487,1280.1031779835655
1427,1345.3696755572619
1375,1294.9554388878835
1350,959.1134145973151
1205,1183.5539032153422
1010,1243.8664034377236
846,1087.3238268498928
832,901.3175684981819
805,718.698557309098
760,897.3340816168707
668,914.197292404833
615,917.7826865598721
555,768.9696605378604
1865,840.6165617630559
1420,1025.6571548522763
1390,1403.6537693622422
1090,1310.4400808201287
959,840.6165617630559
800,780.3040615406744
1849,1377.5200891239388
1772,1805.895823980185
1600,2016.1605006897091
1375,1180.9964649377018
1155,1026.9920771568652
1155,1176.1714252274892
1120,1278.473862295189
1075,841.5483168432837
1049,960.9769247577708
985,884.4735116425563
2669,2842.072750819205
2388,1617.7776050832308
1525,1260.1145291096843
1495,1367.7813054338674
1350,1312.3035909805844
1015,781.783639828918
975,942.6055333681411
779,573.2895047005309
3000,2120.4823090996942
2105,1572.5895818865692
1635,1940.6630479784255
1620,1623.4538424503235
1575,1387.9523694826337
899,1274.6900943598291
849,901.0611019377819
809,574.2212597807586
2098,1551.1694206187485
1970,1956.4537656066323
1775,2059.3017862089173
1762,1281.2593814769866
1690,1607.5128220762567
1420,1111.144865690601
1195,954.5672071899519
1105,1430.0784742397016
1000,749.5058677715965
990,815.7320628097439
979,844.3435820839671
895,844.3435820839671
849,926.1959016415151
835,833.0809061625613
815,833.0809061625613
815,833.0809061625613
804,893.1911377950163
665,911.6420123906793
650,859.4708294430981
1515,1942.5265581388812
1099,1451.159880579337
1019,779.3474391162232
995,687.0160445327908
895,809.3507226011651
824,919.7878228861998
783,805.5470175425575
760,692.5881068423068
2300,2404.741956130546
2210,2013.5211839593821
1350,1006.7381118825338
1265,1178.600131261763
1200,1263.5152629063539
1022,1185.655240338841
1018,1005.8392473108354
930,891.6673315624864
791,841.5412017427813
605,846.2070922444228
1705,1245.5000951684096
1300,845.73944685161
1269,1263.9126469198861
1119,1484.9609281879482
1065,844.4346166965056
895,925.8992106694304
